PROJECT_REFID;PROJECTID;VERSION;PROJECT_TYPE;PROJECT_NAME;REMARKS;BCIREGION;ADDRESS;TOWN;PROVINCE;COUNTRY_NAME;PROJECT_STATUS;PROJECTSTAGE;CONST_START;CONST_END;TIME_STAMP;VALUE;USVALUE;LANGUAGE;CAT_1_NAME;CAT_2_NAME;CAT_3_NAME;CAT_4_NAME;CAT_5_NAME;DEV_TYPE;DEV_TYPEID;FLOOR_AREA;FOREIGN_PARTICIPATION;KEYWORD;LAST;MAJOR;OWNER_TYPE;OWNER_TYPEID;POSTCODE;PROJECTSTAGEID;PROJECT_NOTES;SITE_AREA;STOREYS;SUBCAT_1_NAME;SUBCAT_2_NAME;SUBCAT_3_NAME;SUBCAT_4_NAME;SUBCAT_5_NAME;SUBCAT_6_NAME;SUBCAT_7_NAME;SUBCAT_8_NAME;TIMETABLE_REMARKS;PROJECT_STATUSID;STATUS_DESC
106162524020682;209783002;4;INPATIENT CARE UNIT for HOSPITAL - new - 8 storey;RUMAH SAKIT SANTO YUSUP - GEDUNG RAWAT INAP;* 8 storey inpatient care unit building (approx. 7,000 sq m) * Inpatient care unit  * Registration area & waiting room * Patient recovery rooms * Auditorium * Observation room * Medical consulting rooms * Nurse station * Pharmacy room  Building elements include: * Flooring : ceramic tile / vinyl sheet flooring * Structural : reinforced concrete * Ceiling : gypsum board / sandwich panels * Walling : light brick walls * Roofing : ceramic roof tile * Roof truss : lightweight steel * Aluminium framed doors & windows / solid wood doors * Facade : glass wall cladding / aluminium composite cladding * Split type air conditioning * Piling : bored pile * Lifts * Sanitary ware / plumbing;Java;Jalan Cikutra No. 7, RT 11 / RW 09, Kelurahan Cikutra, Kecamatan Cibeunying Kidul;Kota Bandung;West Java;Indonesia;Subcontractor(s) Appointed;Construction;01/10/2021;04/07/2022;17/02/2022 14:58:00;49000;3.376;;Health;;;;;New construction;3;7000;0;;1;1;Commercial;4;40124;8;;;8;Hospital;;;;;;;;;164;LIFT SUBCONTRACTOR APPOINTED BY NEGOTIATION
106236594818363;215902002;4;FLATS (80) for MILITARY HOUSING - 2 buildings - new - 4 storey;PANGKALAN UTAMA TNI ANGKATAN LAUT V (LANTAMAL V) - FLAT (PAKET 2);* 2 x 4 storey housing flats for military housing (approx. 4,680 sq m) * 80 units (single type of units : approx. 45 sq m) * Communal room * At grade car park  Building elements include: * Flooring : ceramic tile * Structural : reinforced concrete * Ceiling : gypsum board * Walling : light brick walls * Roofing : metal sheet roofing * Roof truss : lightweight steel * Aluminium framed doors & windows / solid wood doors * Fire protection system * Sanitary ware / plumbing;Java;Kelurahan Gunung Sari, Kecamatan Dukuhpakis;Surabaya;East Java;Indonesia;Construction Commenced;Construction;16/02/2022;16/08/2022;17/02/2022 13:12:00;26919;1.871;;Residential;Legal & Military;;;;New construction;3;4680;0;;1;1;Government;3;;8;;;4;Apartment, Condominium, Townhouse;Military Housing, College;;;;;;;;115;CONSTRUCTION COMMENCED | CONTRACT AWARDED FOR SUPERVISORY CONSULTANT
106242653900509;214206002;4;LABORATORY for UNIVERSITY - new - 3 storey;UNIVERSITAS DIPONEGORO - GEDUNG LABORATORIUM TERINTEGRASI FAKULTAS TEKNIK;* 3 storey laboratory building  * Class & practical rooms * Laboratory storage * Administrative room  Building elements include: * Flooring : ceramic tile / vinyl sheet flooring * Structural : reinforced concrete * Ceiling : gypsum board / sandwich panels  * Walling : light brick walls * Roofing : concrete roof tile * Roof truss : lightweight steel * Aluminium framed doors & windows / solid wood doors * Sanitary ware / plumbing;Java;Jalan Prof. H. Soedarto S.H, Kelurahan Tembalang, Kecamatan Tembalang;Kota Semarang;Central Java;Indonesia;Design Contract Awarded / Competition Winner;Concept;05/07/2022;30/12/2022;17/02/2022 12:46:00;18000;1.269;;Education;;;;;New construction;3;2200;0;;1;1;Commercial;4;50275;2;;;3;Research Centre, Laboratory, Observatory;University, College, Institute;;;;;;;;122;CONTRACT AWARDED FOR ARCHITECT
106157572932592;184856002;12;APARTMENTS (311) - new - 24 storey;JAKARTA GARDEN CITY - CLEON MANSIONS APARTMENT : SOUTH TOWER;* 24 storey apartment (approx. 21,000 sq m) * 311 apartment units (4 types of units : approx. 32 sq m, 45 sq m, 59 sq m & 89 sq m) * Single basement level car park * At grade car park  (approx. 16 spaces) * Swimming pool * Children's playground * Jogging track * Fitness centre * Sauna / jacuzzi  Building elements include:  * Flooring : ceramic tile / homogeneous tile * Structural :  reinforced concrete  * Ceiling : gypsum board * Walling : light brick walls / precast concrete panel * Facade : aluminium composite cladding * Roofing : concrete slab roof * Aluminium framed doors & windows /  solid wood doors * Piling : bored pile * 3 lifts / 1 service lift * Split type air conditioning / duct connected  air conditioning * Sanitary ware / plumbing * Fire protection system * Security system  Please find more information at www.jakartagardencity.com/id/produk-apartemen;Java;Jakarta Garden City, Cleon Park Commercial, Jalan Boulevard Jakarta Garden City, Kelurahan Cakung Timur, Kecamatan Cakung;Jakarta Timur;Special Capital Region of Jakarta;Indonesia;Subcontractor(s) Appointed;Construction;01/11/2021;24/12/2023;17/02/2022 11:37:00;210000;14.652;;Residential;Infrastructure;Sport & Recreation;;;New construction;3;21000;0;;1;1;Commercial;4;13910;8;;27300;25;Apartment, Condominium, Townhouse;Multi-Storey Car Park;Civil Works, Excavation;Landscaping;Swimming Pool, Aquatic Centre, Sauna;Park, Playground;Indoor Sports Court, Bowling Alley, Gymnasium;;;164;EXTERNAL WALLS SUBCONTRACTOR LISTED
106157595416004;182116002;13;APARTMENTS (311) - new - 29 storey;JAKARTA GARDEN CITY - CLEON MANSIONS APARTMENT : NORTH TOWER;* 24 storey apartment on top of  5 storey car park (approx. 27,590 sq m) * 311 apartment units (4 types of units : approx. 32 sq m, 45 sq m, 59 sq m & 89 sq m) * Single basement level car park * At grade car park  (approx. 16 spaces) * Swimming pool * Children's playground * Jogging track * Fitness centre * Sauna / jacuzzi * Landscaping  Building elements include:  * Flooring : ceramic tile / homogeneous tile * Structural :  reinforced concrete  * Ceiling : gypsum board * Walling : light brick walls / precast concrete wall panel * Facade : aluminium composite cladding * Roofing : concrete slab roof * Aluminium framed doors & windows /  solid wood doors * Piling : bored pile * 3 lifts / 1 service lift * Split type air conditioning / duct connected  air conditioning * Sanitary ware / plumbing * Fire protection system * Security system  Please find more information at www.jakartagardencity.com/id/produk-apartemen;Java;Jakarta Garden City, Cleon Park Commercial, Jalan Boulevard Jakarta Garden City, Kelurahan Cakung Timur, Kecamatan Cakung;Jakarta Timur;Special Capital Region of Jakarta;Indonesia;Subcontractor(s) Appointed;Construction;01/11/2021;24/12/2023;17/02/2022 11:32:00;275900;18.967;;Residential;Infrastructure;Sport & Recreation;;;New construction;3;27590;0;;1;1;Commercial;4;13910;8;;35867;30;Apartment, Condominium, Townhouse;Multi-Storey Car Park;Civil Works, Excavation;Landscaping;Swimming Pool, Aquatic Centre, Sauna;Park, Playground;Indoor Sports Court, Bowling Alley, Gymnasium;;;164;EXTERNAL WALLS SUBCONTRACTOR LISTED
106053516031300;210460002;3;FACTORY - extension - single storey;BUKIT MURIA JAYA FACTORY EXTENSION (PHASE 3) - KARAWANG;* Single storey cigarette paper factory (approx. 1,500 sq m) * Production lines * Storage area  Building elements include : * Flooring : ceramic tile / exposed concrete floor * Structural : steel construction * Ceiling : metal ceiling * Walling : light brick walls / metal walling * Facade : metal cladding * Roofing : metal sheet roofing * Roof truss : steel frame * Metal doors * Fire protection system * Security system;Java;Jalan Karawang Spoor, Desa Purwadana, Kecamatan Telukjambe Timur;Karawang;West Java;Indonesia;Construction Commenced;Construction;12/12/2021;21/05/2022;16/02/2022 16:54:00;12000;0.835;;Industrial;;;;;Extension;5;1500;0;;1;1;Commercial;4;41300;8;;;1;Manufacturing & Processing;Factory;;;;;;;;115;CONSTRUCTION COMMENCED | MAIN CONTRACT AWARDED | MAIN CONTRACTOR NOT DISCLOSED
106246486312699;203767002;12;HOTEL (110 rooms) - new - 5 storey;SANTIKA HOTEL WONOSARI (3 STARS);* 5 storey hotel building (approx. 9,600 sq m) * 110 hotel rooms * At grade car park  * Hotel lobby & reception lounge * Restaurant  * Swimming pool  Building elements include: * Flooring : ceramic tile / homogeneous tile * Structural :  reinforced concrete * Facade : Aluminium skin facade * Ceiling : gypsum board * Walling : light brick walls * Roofing : concrete roof tile * Roof truss : lightweight steel * Aluminium framed doors & windows / solid wood doors * Piling : bored pile * 4 lifts * Split type air conditioning / duct connected  air conditioning * Fire protection system * Security system * Sanitary ware / plumbing;Java;Jalan Yogya - Wonosari, Kelurahan Logandeng, Kecamatan Playen;Gunungkidul;Yogyakarta;Indonesia;Subcontractor(s) Appointed;Construction;17/05/2021;21/06/2022;16/02/2022 13:10:00;139200;9.355;;Hospitality;Sport & Recreation;Infrastructure;Retail;;New construction;3;9600;0;;1;1;Commercial;4;55861;8;;6700;5;Hotel;Swimming Pool, Aquatic Centre, Sauna;Road, Surface, Car Park;Restaurant, Cafe, Food Outlet, Canteen;;;;;;164;HEAT PUMP WATER HEATER SUBCONTRACTOR LISTED
106131614534334;213099002;2;HOTEL- new - 6 storey;RUMA RUMA HOUSE AT LABUAN BAJO (3 STARS);* 6 storey hotel * Hotel rooms  * Hotel lobby & reception lounge * Restaurant   Building elements include: * Flooring : ceramic tile / homogeneous tile  * Structural :  reinforced concrete  * Ceiling : gypsum board * Walling : light brick walls  * Roofing : concrete slab roof  * Roof truss : steel frame * Aluminium framed doors & windows / fabricated wood doors  * Piling : bored pile / precast pile * Lifts  * Split type air conditioning * Fire protection system * Security system * Sanitary ware / plumbing;Nusa Tenggara;Kelurahan Labuan Bajo, Kecamatan Komodo;Manggarai Barat;East Nusa Tenggara;Indonesia;Building Approval;Design & Documentation;01/09/2022;01/07/2024;14/02/2022 17:44:00;162000;11.367;;Hospitality;Retail;;;;New construction;3;12000;0;;1;1;Commercial;4;86711;4;;5000;6;Hotel;Restaurant, Cafe, Food Outlet, Canteen;;;;;;;;165;CONSTRUCTION PERMIT (IMB) APPROVED | TENDERS EXPECTED TO BE INVITED FROM SELECTED MAIN CONTRACTORS 3RD QUARTER 2022 | HOTEL OPERATOR LISTED
106243617816291;215697002;3;FACTORY - new - single storey;FACTORY SHARING PADA SENTRA UKM PROPINSI.JAWA TENGAH;* Single storey factory * Production lines * Quality control room * Storage area  Building elements include : * Flooring : hardened concrete floor / epoxy flooring * Structural : steel * Ceiling : gypsum board / metal ceiling * Walling : light brick walls / metal walling * Roofing : metal sheet roof * Roof truss : steel frame * Aluminium framed doors / metal doors * Fire protection system * Security system;Java;Kecamatan Kalijambe;Sragen;Central Java;Indonesia;Design Contract Awarded / Competition Winner;Concept;05/04/2022;14/11/2022;14/02/2022 15:53:00;15000;1.043;;Industrial;;;;;New construction;3;2500;0;;1;1;Government;3;54183;2;;;1;Manufacturing & Processing;Factory;;;;;;;;122;CONTRACT AWARDED FOR ARCHITECT
106193449949182;206484002;5;FACTORY - new - 3 storey;JAKARTA BIOPHARMACEUTICAL INDUSTRY;* 3 storey vaccines factory (approx. 8,910 sq m) * Administration office * Production lines * Storage area  Building elements include : * Flooring : ceramic tile / epoxy flooring * Structural : steel construction * Ceiling : gypsum board / metal ceiling * Walling : light brick walls / metal walling * Facade : metal panel cladding * Roofing : metal sheet roof * Roof truss : steel frame * Aluminium framed doors & windows / metal doors * Piling : bored pile / jacking pile * Fire protection system * Security system;Java;Kawasan Modern Cikande Industrial Estate, Jalan Modern Industri XV, Blok AD No. 3, Kelurahan Sukatani, Kecamatan Cikande;Kota Serang;Banten;Indonesia;Subcontractor(s) Appointed;Construction;07/07/2021;13/11/2022;14/02/2022 15:39:00;150000;10.436;;Industrial;;;;;New construction;3;8910;0;;1;1;Commercial;4;42186;8;;14850;3;Manufacturing & Processing;Factory;;;;;;;;164;CONTRACT AWARDED FOR MECHANICAL & ELECTRICAL CONTRACTOR
106228433165406;215364002;4;INPATIENT CARE UNIT for HOSPITAL - new - 2 storey;RUMAH SAKIT BHAYANGKARA INDRAMAYU - GEDUNG PERAWATAN C (PHASE 1);* 2 storey inpatient care unit (appox. 677 sq m) * Inpatient care unit  * Medical consulting rooms * Patient recovery rooms * Medical devices & equipments storage  Building elements include: * Flooring : ceramic tile / homogeneous tile / vinyl sheet flooring * Structural : reinforced concrete * Ceiling : gypsum board / sandwich panels * Walling : light brick walls * Roofing : concrete roof tile * Roof truss : lightweight steel * Aluminium framed doors & windows / fabricated wood doors * Split type air conditioning / duct connected air conditioning * Lifts * Sanitary ware / plumbing;Java;Jalan Losarang Raya KM 73 - 75, Kelurahan Losarang, Kecamatan Krimun;Indramayu;West Java;Indonesia;Construction Commenced;Construction;14/02/2022;14/12/2022;14/02/2022 14:50:00;3339;0.232;;Health;;;;;New construction;3;677;0;;1;0;Government;3;45253;8;;;2;Hospital;;;;;;;;;115;CONSTRUCTION COMMENCED
105547652690941;200027002;2;VILLAS (12) - refurbishment - single storey;AWANN VILLAS BANDUNGAN SEMARANG;* 12 single storey resort villas (approx. 4,500 sq m) * Units to have 2 bedrooms  * Lobby & reception lounge * Restaurant  * Swimming pool, spa  Building elements include: * Flooring : ceramic tile / homogeneous tile * Ceiling : gypsum board * Walling : light brick walls * Roofing : concrete roof tile * Roof truss :  lightweight steel * Aluminium framed doors & windows / solid wood doors  * Split type air conditioning;Java;Kelurahan Bandungan, Kecamatan Bandungan;Kabupaten Semarang;Central Java;Indonesia;Design Application;Design & Documentation;20/12/2022;27/12/2023;11/02/2022 16:13:00;36000;2.505;;Residential;Hospitality;;;;Refurbishment;2;4500;0;;1;1;Commercial;4;50614;4;;4000;1;House, Villa, Bungalow;Resort;;;;;;;;167;CONCEPT PLANS COMPLETED  | PROJECT DEFERRED INDEFINITELY | ARCHITECT LISTED
106215498846367;211490002;5;HOTEL (200 rooms) - new - 10 storey;ARTOTEL PESONA ALAM (3 STARS);* 10 storey hotel (approx. 14,490 sq m)  * 200 hotel rooms * Hotel lobby & reception lounge * Restaurant  * Banquet & function room * 2 basement levels car park * Landscaping  Building elements include: * Flooring : ceramic tile / homogeneous tile / marble  * Structural :  reinforced concrete  * Ceiling : gypsum board / decorative ceiling  * Walling : light brick walls / decorative walling * Facade : glass wall cladding / decorative cladding  * Roofing :  concrete slab roof  * Aluminium framed doors & windows / fabricated wood doors  * Piling : bored pile  * Lifts / service & good lifts * Split type air conditioning / duct connected  air conditioning * Fire protection system * Security system * Sanitary ware / plumbing  * Building automation system;Java;Pesona Alam, Jalan Taman Safari No. 101, Kampung Baru, Desa Cibeureum, Kecamatan Cisarua;Kabupaten Bogor;West Java;Indonesia;Documentation In Progress;Design & Documentation;01/04/2023;01/01/2024;10/02/2022 15:08:00;195615;13.609;;Hospitality;Retail;Infrastructure;;;New construction;3;14490;0;;1;1;Commercial;4;16750;4;;276284;12;Hotel;Restaurant, Cafe, Food Outlet, Canteen;Multi-Storey Car Park;Landscaping;;;;;;120;DOCUMENTATION IN PROGRESS | MAIN CONTRACTOR EXPECTED TO BE APPOINTED BY NEGOTIATION | KITCHEN CONSULTANT LISTED | INTERIOR DESIGNER LISTED
105813626732336;175495002;11;APARTMENTS (148) - new - 28 storey;ADRYA ADR APARTMENTS @ PANTAI INDAH KAPUK - TOWER 1;* 22 storey apartment (approx. 43,200 sq m) * 6 multi-storey car park * 148 apartment units  * Single basement level car park * Apartment lobby & reception lounge * Retail shops & restaurants * Swimming pool * Gymnasium, fitness centre, spa, sauna * Landscaping works  Building elements include: * Flooring : ceramic tile / homogeneous tile / hardened concrete floor  * Structural :  reinforced concrete * Ceiling : gypsum board / acoustical ceiling * Walling : precast concrete panels * Facade : glass wall cladding  * Roofing : concrete slab roof * Aluminium framed doors & windows / automatic sliding doors / solid wood doors * Piling : bored pile / precast pile * Lifts * Split type air conditioning / duct connected  air conditioning * Fire protection system * Security system * Sanitary ware / plumbing;Java;Jalan Pantai Indah Kapuk Boulevard, Kamal Muara, Kecamatan Penjaringan;Jakarta Utara;Special Capital Region of Jakarta;Indonesia;Building Application;Design & Documentation;01/06/2023;01/02/2025;09/02/2022 17:38:00;432000;29.032;;Residential;Infrastructure;Retail;Sport & Recreation;Utilities;New construction;3;43200;0;;1;1;Commercial;4;14440;4;;20250;29;Apartment, Condominium, Townhouse;Multi-Storey Car Park;Shop, Shopping Centre, Supermarket;Swimming Pool, Aquatic Centre, Sauna;Sewerage & Water Reticulation;Indoor Sports Court, Bowling Alley, Gymnasium;Landscaping;Restaurant, Cafe, Food Outlet, Canteen;;166;DOCUMENTATION COMPLETED | CONSTRUCTION PERMIT (IMB) APPLICATION SUBMITTED | TENDERS EXPECTED TO BE INVITED FROM SELECTED MAIN CONTRACTOR 4TH QUARTER 2022
106029605985318;211203002;2;HOTEL | VILLAS - refurbishment;THE LAGUNA RESORT NUSA DUA;Refurbishment hotel to include : * Room Interior Finishing Replacement * Addition of Fix Room Furniture * Re-Finishes Hotel Exterior * Villas * Restaurant * Ballroom * Lobby hotel  Building elements include: * Flooring : ceramic tile / homogeneous tile * Aluminium framed doors & windows / fabricated wood doors * Sanitary ware / plumbing * Decorative lighting / interior lighting * Split type air conditioning * Fire protection system * Custom furniture * Partitions;Bali;Kawasan Pariwisata Nusa Dua Lot N2, Jalan Nusa Dua, Kelurahan Benoa, Kecamatan Kuta Selatan;Badung;Bali;Indonesia;Construction Commenced;Construction;18/12/2021;25/05/2022;09/02/2022 16:55:00;100000;6.949;;Hospitality;Community & Cultural;Retail;;;Refurbishment;2;10000;0;;1;1;Commercial;4;80363;8;;;;Hotel;Resort;Conference Centre;Restaurant, Cafe, Food Outlet, Canteen;;;;;;115;ARCHITECT LISTED | LIGHTING CONSULTANT LISTED
106239386516683;216240002;3;LABORATORY for UNIVERSITY - refurbishment - single storey;UNIVERSITAS SILIWANGI - LABORATORIUM TEKNIK ELEKTRO;* Single storey laboratory (approx. 2,000 sq m) * Practical rooms * Laboratory storage  Building elements include: * Flooring : ceramic tile / vinyl sheet flooring * Ceiling : gypsum board * Walling : light brick walls * Roofing : concrete roof tile * Roof truss : lightweight steel * Aluminium framed doors & windows;Java;Jalan Tamansari, Kelurahan Mugarsari, Kecamatan Tamansari;Tasikmalaya;West Java;Indonesia;Construction Commenced;Construction;06/04/2022;30/12/2022;08/02/2022 17:04:00;8000;0.55;;Education;;;;;Refurbishment;2;2000;0;;1;0;Government;3;46196;8;;;1;Research Centre, Laboratory, Observatory;University, College, Institute;;;;;;;;115;CONTRACT AWARDED FOR SUPERVISORY CONSULTANT | MAIN CONTRACT AWARDED | CONSTRUCTION COMMENCED
